micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,mean_jaccard,exact_match_accuracy,bootstrap_id
0.4737406216505895,0.6378066378066378,0.5436654366543665,0.4922452131202131,0.6615369769119771,0.5397140815050618,0.40135799999999994,0.04,139
0.4931794333683106,0.619235836627141,0.5490654205607476,0.5217440753690754,0.6514971972471973,0.5545686960845797,0.41495600000000005,0.04,140
0.4715909090909091,0.6509803921568628,0.5469522240527183,0.4892612803862804,0.6681148296148297,0.5476190309404618,0.39765900000000004,0.01,141
0.47024390243902436,0.6124523506988564,0.532008830022075,0.5044603035853036,0.6287486818736819,0.5364800569107543,0.39434099999999994,0.03,142
0.5093304061470911,0.6018158236057068,0.5517241379310346,0.5268678543678543,0.6350642413142413,0.5523529836179933,0.41248699999999994,0.04,143
0.4855721393034826,0.6039603960396039,0.5383342526199669,0.506582597957598,0.6328832556332558,0.539470640822979,0.3963560000000001,0.03,144
0.479,0.6141025641025641,0.5382022471910112,0.49244024031524036,0.6300479936729937,0.5320775886952662,0.386018,0.01,145
0.4535123966942149,0.5508155583437893,0.49745042492917846,0.46551159951159937,0.5596630314130313,0.48676489805941947,0.347909,0.01,146
0.48186528497409326,0.6078431372549019,0.53757225433526,0.5009735264735266,0.6325846930846931,0.5340559787451038,0.39208,0.02,147
0.5081799591002045,0.6135802469135803,0.5559284116331096,0.5472441031191031,0.6537494588744589,0.5753413134236557,0.4316529999999999,0.06,148
0.4790602655771195,0.6020539152759948,0.5335608646188851,0.5002863802863803,0.641566502941503,0.5378242420494127,0.39464299999999997,0.04,149
0.48857142857142855,0.6341161928306551,0.5519096288327058,0.5212757797757798,0.6560404872904873,0.5614342269370474,0.41470799999999997,0.03,150
0.475,0.6081946222791293,0.5334081976417743,0.5040372266622267,0.6367274392274392,0.5339907902339613,0.38797000000000004,0.02,151
0.4582933844678811,0.6373333333333333,0.5331846068042386,0.47680655455655463,0.664069486069486,0.5359431429258218,0.38826,0.01,152
0.463,0.6299319727891156,0.5337175792507205,0.5022395104895104,0.6599120185370185,0.549609366165774,0.40849,0.05,153
0.5080731969860065,0.6113989637305699,0.5549676660787771,0.5414392274392275,0.6545753552003553,0.5623669601330231,0.41905000000000003,0.05,154
0.496199782844734,0.5814249363867684,0.5354422964264791,0.5142384421134422,0.6025244061494062,0.5342604554004263,0.39525400000000005,0.04,155
0.5195094760312151,0.6147757255936676,0.5631419939577038,0.531227342102342,0.6487302281052281,0.5579963502295766,0.41214400000000007,0.03,156
0.45717234262125905,0.6364942528735632,0.5321321321321322,0.4806877428127428,0.6610987345987347,0.5338596813526023,0.391659,0.02,157
0.4570610687022901,0.6327608982826949,0.5307479224376731,0.45998706848706844,0.627514985014985,0.5071551762618906,0.36629999999999996,0.01,158
0.4892966360856269,0.6114649681528662,0.5436013590033975,0.5140005827505827,0.6551398185148186,0.5548289421553196,0.4054970000000001,0.03,159
0.5102481121898598,0.5927318295739349,0.5484057971014493,0.5319185536685536,0.6279797286047287,0.5547255939068174,0.4051989999999999,0.02,160
0.46754563894523327,0.626358695652174,0.535423925667828,0.4913885836385836,0.6511727994227995,0.5388235795254923,0.398284,0.04,161
0.48264984227129337,0.5968790637191157,0.5337209302325581,0.5039904817404818,0.6103697413697414,0.5290787428928098,0.3937669999999999,0.04,162
0.5379679144385027,0.6515544041450777,0.5893380199179847,0.542678724053724,0.6683566156066157,0.5792814451554589,0.4310519999999999,0.01,163
0.44255744255744256,0.5672215108834827,0.49719416386083054,0.4607122738372739,0.5849234792984793,0.4941250752563631,0.358508,0.02,164
0.48733535967578523,0.5975155279503106,0.5368303571428571,0.5120870518370518,0.6406254578754579,0.5466854969065598,0.39988500000000005,0.03,165
0.4640943193997856,0.6055944055944056,0.5254854368932039,0.48161882561882563,0.6233468892218892,0.5215676003625256,0.378227,0.02,166
0.4439163498098859,0.594147582697201,0.5081610446137106,0.4609598873348874,0.6184052197802198,0.4998345606427823,0.354715,0.02,167
0.47368421052631576,0.6276315789473684,0.5398981324278438,0.522147755022755,0.6596694832944833,0.5611462070034741,0.42923,0.06,168
0.47764227642276424,0.5972045743329097,0.5307735742518352,0.502790737040737,0.6280384892884893,0.5342879948863029,0.38871900000000004,0.02,169
0.47347347347347346,0.6064102564102564,0.5317594154019111,0.49172175047175043,0.6418518009768011,0.5308804922354873,0.384591,0.02,170
0.44803921568627453,0.6159029649595688,0.5187287173666288,0.481986013986014,0.6543328893328894,0.5314548940304923,0.386709,0.03,171
0.51,0.6185983827493261,0.5590742996345919,0.5112997280497281,0.642029304029304,0.5476771985065717,0.400775,0.02,172
0.4763231197771588,0.6114421930870083,0.535490605427975,0.4959696969696969,0.6311871184371185,0.5313685773412387,0.3836319999999999,0.01,173
0.47646493756003844,0.6169154228855721,0.537669376693767,0.5112984792984792,0.6504234792984792,0.5511320278524705,0.40332500000000004,0.03,174
0.45190380761523047,0.5895424836601307,0.5116279069767442,0.4686610472860474,0.612177947052947,0.5064413437388384,0.36519599999999997,0.02,175
0.47847358121330724,0.5582191780821918,0.5152792413066385,0.5169829753579753,0.6034444860694861,0.5289052614034925,0.3834700000000001,0.04,176
0.48,0.6060606060606061,0.5357142857142857,0.49236767399267395,0.6159033189033188,0.5295349095839245,0.386792,0.02,177
0.47834456207892206,0.5973557692307693,0.5312667022982362,0.4944579725829725,0.6136774336774337,0.5220450731918758,0.37446599999999997,0.0,178
0.463531669865643,0.62002567394095,0.5304777594728172,0.4921550116550116,0.6373490814740814,0.5291079667025399,0.37917100000000004,0.0,179
0.46912350597609564,0.5800492610837439,0.5187224669603524,0.49404913142413137,0.6020590798090799,0.514964317834737,0.370804,0.01,180
0.4675572519083969,0.6234096692111959,0.5343511450381679,0.49146854534354534,0.6564209401709402,0.5390997935860466,0.38756999999999997,0.0,181
0.461465271170314,0.6039850560398505,0.5231930960086301,0.48978664391164384,0.6236064213564214,0.5286191165845087,0.38081,0.02,182
0.4963655244029076,0.6096938775510204,0.5472238122495707,0.5171929736929737,0.6395482711732712,0.5484280103912833,0.39828800000000003,0.01,183
0.4929840972871843,0.6236686390532544,0.5506792058516197,0.5282380813630813,0.6488863497613498,0.5581064307460627,0.41265999999999997,0.03,184
0.49107981220657276,0.6060254924681344,0.5425311203319502,0.5252929154179155,0.6277537878787878,0.5470313160855953,0.39599199999999996,0.0,185
0.47619047619047616,0.6140350877192983,0.5363984674329502,0.4958038073038073,0.6281739649239649,0.5314909941987345,0.385808,0.01,186
0.4725956566701138,0.5927367055771725,0.525891829689298,0.5070423049173048,0.6319613997113998,0.5401302815543079,0.40267900000000006,0.06,187
0.4396039603960396,0.5857519788918206,0.5022624434389141,0.47647484459984457,0.626562271062271,0.5147289143771588,0.370947,0.02,188
0.47624076029567053,0.5997340425531915,0.5309005297233667,0.4894329420579421,0.6229248390498391,0.5219734292381193,0.37884300000000004,0.01,189
0.45119521912350596,0.5822622107969152,0.5084175084175084,0.48810370185370183,0.6156967199467199,0.527055173447239,0.38381,0.03,190
